Restaurant ID,Restaurant Name,Votes,Aggregate rating,Cred_Rating,shrinkage_weight,rank_raw,rank_cred,rank_change
443,The Tandoor,121,3.4,3.3859560632371024,0.28823529411764703,2648.0,2737.0,-89.0
308315,Twenty Ten - Ashtan Sarovar Portico,23,3.3,3.3348962604209373,0.6805555555555556,3125.0,3272.0,-147.0
769,Adyar Ananda Bhavan,368,3.5,3.4825240545570924,0.11750599520383694,2195.0,2082.0,113.0
312011,Baked Love By Vatsala,38,3.6,3.459914146555259,0.5632183908045977,1785.0,2246.0,-461.0
65,Drums of Heaven,234,3.5,3.474249225266104,0.17314487632508835,2195.0,2135.0,60.0
9672,Dunkin' Donuts,431,3.7,3.6644011057298074,0.10208333333333333,1422.0,1307.0,115.0
472,Evergreen Sweet House,1198,3.5,3.4941559989978406,0.03929430633520449,2195.0,2017.0,178.0
3400,Gung The Palace,303,3.7,3.6514560532679194,0.13920454545454544,1422.0,1355.0,67.0
18337744,Keventers,16,3.5,3.387885088466269,0.7538461538461538,2195.0,2712.0,-517.0
18268360,La Seine -The Chocolate Emporium,25,3.8,3.502872037166317,0.6621621621621622,1087.0,1976.0,-889.0
4096,Nagaland's Kitchen,556,3.8,3.7636570756203422,0.08099173553719008,1087.0,971.0,116.0
18358700,Pasta La Vista,95,3.8,3.6473092413215795,0.3402777777777778,1087.0,1375.0,-288.0
2217,Tamura,163,3.5,3.46562514504862,0.23113207547169812,2195.0,2211.0,-16.0
18398571,The Chai Story,42,3.6,3.4660717664868956,0.5384615384615384,1785.0,2205.0,-420.0
1621,The Clay Oven,181,3.5,3.468315351088293,0.21304347826086956,2195.0,2187.0,8.0
3468,Hot n Hot,23,2.4,3.0473962604209373,0.6805555555555556,6325.0,6046.0,279.0
18463949,Feng Shuii,31,4.3,3.7189066343788433,0.6125,190.0,1108.0,-918.0
310949,Bikaner Sweets,10,2.8,3.2578395042424995,0.8305084745762712,5462.0,5222.0,240.0
18356808,Coalition Cafe,34,3.4,3.371235310244668,0.5903614457831325,2648.0,2973.0,-325.0
18361758,Keventers,5,3.0,3.3187505694501387,0.9074074074074074,4617.0,3823.0,794.0
312755,Mid Night Khana,30,3.3,3.3318041867127524,0.620253164556962,3125.0,3362.0,-237.0
18241525,Ministry of Cafe,79,3.3,3.3196291464867773,0.3828125,3125.0,3799.0,-674.0
313492,Officer's Kitchen,27,3.3,3.3330596151356247,0.6447368421052632,3125.0,3315.0,-190.0
18472658,Oh Boy Lounge,5,3.1,3.3280098287093978,0.9074074074074074,4106.0,3436.0,670.0
18418248,Sahni's Fish Corner,6,3.0,3.3129551045510452,0.8909090909090909,4617.0,4096.0,521.0
18427869,Sardar A Pure Meat Shop,5,2.9,3.309491310190879,0.9074074074074074,5082.0,4258.0,824.0
310948,Singh Mutton & Chicken Shop,4,3.0,3.324764731137877,0.9245283018867925,4617.0,3529.0,1088.0
18463997,The Mashup,12,3.2,3.3215168975460245,0.8032786885245902,3596.0,3704.0,-108.0
18337898,Vaishnu Bhojanalaya,13,3.1,3.2985892056501207,0.7903225806451613,4106.0,4589.0,-483.0
18427234,Central Perk,82,3.8,3.63215672328479,0.37404580152671757,1087.0,1432.0,-345.0
18382697,Diet Dabba,37,3.7,3.501308497096599,0.5697674418604651,1422.0,1986.0,-564.0
18400720,Mama's Buoi,373,3.9,3.8362856178917237,0.11611374407582939,807.0,784.0,23.0
3363,New Vikrant Restaurant,90,3.5,3.4475721636712766,0.35251798561151076,2195.0,2334.0,-139.0
310592,The Vintage Avenue,1439,3.9,3.881930464213916,0.03293010752688172,807.0,659.0,148.0
18375397,Big Yellow Door,214,4.3,4.123241561788242,0.18631178707224336,190.0,277.0,-87.0
6628,Amritsar Juction,13,3.1,3.2985892056501207,0.7903225806451613,4106.0,4589.0,-483.0
4079,Bawarchi,32,3.3,3.331018898151944,0.6049382716049383,3125.0,3374.0,-249.0
9392,Bawarchi,35,3.3,3.329911080360803,0.5833333333333334,3125.0,3409.0,-284.0
9386,Bhogalji Bikaner Sweets,6,2.9,3.3020460136419545,0.8909090909090909,5082.0,4458.0,624.0
312400,Bikanervala,63,3.2,3.2661833102706024,0.4375,3596.0,5135.0,-1539.0
310982,Changezi Chicken,42,3.1,3.235302535717665,0.5384615384615384,4106.0,5414.0,-1308.0
9421,Giani's,30,3.4,3.3697788702570564,0.620253164556962,2648.0,2999.0,-351.0
1147,Gola Northend,155,3.1,3.160355542893664,0.24019607843137256,4106.0,5780.0,-1674.0
18057825,Kay's Chik-In,7,2.6,3.257366620541205,0.875,6026.0,5233.0,793.0
18444811,Mr. Lobo,4,3.0,3.324764731137877,0.9245283018867925,4617.0,3529.0,1088.0
9366,Nut Khut Rasoi,30,3.4,3.3697788702570564,0.620253164556962,2648.0,2999.0,-351.0
18361754,Purani Delhi 6,4,3.0,3.324764731137877,0.9245283018867925,4617.0,3529.0,1088.0
18245254,Raahgiri,10,3.2,3.3256361144119913,0.8305084745762712,3596.0,3496.0,100.0
18219524,Singh Dhaba,4,3.0,3.324764731137877,0.9245283018867925,4617.0,3529.0,1088.0
305276,Sugar Boutique,11,3.1,3.305208845838458,0.8166666666666667,4106.0,4413.0,-307.0
312355,Zaika Amritsari,11,3.0,3.2868755125051248,0.8166666666666667,4617.0,4833.0,-216.0
6599,Ashok Meat Wala,106,3.5,3.4529840693568223,0.3161290322580645,2195.0,2299.0,-104.0
300022,Baker's Stop,170,3.8,3.6996005970333674,0.2237442922374429,1087.0,1169.0,-82.0
6605,Nut Khat Caterers,71,3.6,3.4984377562525624,0.4083333333333333,1785.0,1996.0,-211.0
18034044,Penta Cafe,24,3.6,3.433048366442568,0.6712328767123288,1785.0,2428.0,-643.0
300946,Penta Cafeteria,95,3.6,3.515364796877135,0.3402777777777778,1785.0,1925.0,-140.0
18457090,Railway Yard,35,3.8,3.5382444136941364,0.5833333333333334,1087.0,1817.0,-730.0
310409,Roti Aur Boti,18,3.5,3.391231802243395,0.7313432835820896,2195.0,2663.0,-468.0
307228,Sahni Fish Corner,32,3.5,3.4100312438309563,0.6049382716049383,2195.0,2534.0,-339.0
5897,34 Parkstreet Lane,27,3.2,3.297533299346151,0.6447368421052632,3596.0,4607.0,-1011.0
18381236,Al Forno by Aishwarya,17,3.4,3.363826223489507,0.7424242424242424,2648.0,3098.0,-450.0
18416840,Bakingo,11,2.7,3.231875512505125,0.8166666666666667,5776.0,5429.0,347.0
18222563,Bandstand,339,3.3,3.3064755947172872,0.12628865979381443,3125.0,4403.0,-1278.0
18449796,Big Fat Sandwich,21,2.9,3.2158932964329643,0.7,5082.0,5532.0,-450.0
18471243,Blue Tokai Coffee Roasters,10,3.3,3.342585266954364,0.8305084745762712,3125.0,3134.0,-9.0
652,Cafe Coffee Day - The Lounge,76,2.6,2.8945002460024596,0.392,6026.0,6274.0,-248.0
9841,Cakes & Bakes,6,2.9,3.3020460136419545,0.8909090909090909,5082.0,4458.0,624.0
313482,Captain Grub,61,3.3,3.322841188639159,0.44545454545454544,3125.0,3686.0,-561.0
308599,Chaat Corner,12,3.2,3.3215168975460245,0.8032786885245902,3596.0,3704.0,-108.0
807,Cosy Restaurant,195,3.4,3.3902152899602767,0.20081967213114754,2648.0,2682.0,-34.0
18423871,Food Refill,23,3.1,3.2710073715320482,0.6805555555555556,4106.0,5079.0,-973.0
308188,Ganesh Anna South Indian Food Corner,8,3.0,3.301974223689605,0.8596491228070176,4617.0,4498.0,119.0
3156,Giani,65,3.3,3.3220397434237494,0.4298245614035088,3125.0,3697.0,-572.0
306319,Gravies,157,3.3,3.312196751215085,0.23786407766990292,3125.0,4215.0,-1090.0
311033,Green Chick Chop,12,3.1,3.3018447663984833,0.8032786885245902,4106.0,4525.0,-419.0
4250,Grub Pub,180,3.4,3.389574370088679,0.21397379912663755,2648.0,2690.0,-42.0
300607,Handi Masala Restaurant,16,2.6,3.1663466269278073,0.7538461538461538,6026.0,5756.0,270.0
301325,Himalaya Dhaba,21,2.6,3.125893296432964,0.7,6026.0,5879.0,147.0
308277,Hot & Hot,10,2.9,3.2747886567848727,0.8305084745762712,5082.0,5007.0,75.0
301328,Hot Box,114,2.6,2.825843746934402,0.3006134969325153,6026.0,6337.0,-311.0
18313482,Indrani's Kitchen,13,3.3,3.3405246895210885,0.7903225806451613,3125.0,3164.0,-39.0
18287406,Kallu Hot Zaika,8,2.9,3.2879391359703063,0.8596491228070176,5082.0,4805.0,277.0
18354624,Kathi Roll Corner 44,4,3.1,3.3323119009491977,0.9245283018867925,4106.0,3343.0,763.0
307025,Mama Dhaba,8,2.8,3.2739040482510084,0.8596491228070176,5462.0,5033.0,429.0
18469980,Miam,8,3.2,3.330044399128201,0.8596491228070176,3596.0,3397.0,199.0
309593,Momos House,32,3.3,3.331018898151944,0.6049382716049383,3125.0,3374.0,-249.0
18252376,Nirula's Ice Cream,9,2.9,3.281250530177715,0.8448275862068966,5082.0,4929.0,153.0
312809,Overdose,10,2.7,3.2408903517001266,0.8305084745762712,5776.0,5369.0,407.0
304546,Punjabi Chaap Corner,21,2.8,3.1858932964329636,0.7,5462.0,5678.0,-216.0
301327,Punjabi Tadka,21,3.1,3.275893296432964,0.7,4106.0,4986.0,-880.0
303170,Rapti Chinese Food,35,3.2,3.2882444136941364,0.5833333333333334,3596.0,4800.0,-1204.0
306658,Riyaz Chicken Corner,74,3.4,3.380589680896809,0.3983739837398374,2648.0,2819.0,-171.0
300564,Sharda Pastry Shop,25,2.8,3.1650341993284794,0.6621621621621622,5462.0,5764.0,-302.0
5630,Southy,175,3.1,3.154966655135301,0.21875,4106.0,5797.0,-1691.0
306511,Spicy,13,2.9,3.256653721779153,0.7903225806451613,5082.0,5242.0,-160.0
306247,Subway,87,2.8,2.998621549634614,0.3602941176470588,5462.0,6124.0,-662.0
18245263,The Foodie Cafe,19,3.4,3.364890158092757,0.7205882352941176,2648.0,3076.0,-428.0
305040,Uncle's Kabab Point,59,3.4,3.377893803243588,0.4537037037037037,2648.0,2866.0,-218.0
673,Wimpy,220,2.6,2.7368495566925928,0.1821561338289963,6026.0,6406.0,-380.0
304542,Zaika,26,2.7,3.1255004100041,0.6533333333333333,5776.0,5883.0,-107.0
18349919,Natural Ice Cream,67,4.5,4.01476319612334,0.4224137931034483,79.0,422.0,-343.0
4251,Cafe 6,406,3.9,3.8409066609896865,0.1076923076923077,807.0,772.0,35.0
305736,Cafe Coffee Day,35,3.5,3.4132444136941364,0.5833333333333334,2195.0,2522.0,-327.0
308257,Dzukou Tribal Kitchen,145,3.8,3.6866625296407602,0.25257731958762886,1087.0,1212.0,-125.0
18359259,Havmor Ice Cream,30,3.6,3.445728237345664,0.620253164556962,1785.0,2342.0,-557.0
18335682,Lost in Frost,18,3.7,3.444963145526977,0.7313432835820896,1422.0,2350.0,-928.0
303716,Pink Box,243,3.8,3.724700447775026,0.1678082191780822,1087.0,1092.0,-5.0
18430873,Potet,23,3.7,3.462674038198715,0.6805555555555556,1422.0,2229.0,-807.0
18440414,Root'd,18,3.7,3.444963145526977,0.7313432835820896,1422.0,2350.0,-928.0
5267,South Cafe,95,3.5,3.449392574654913,0.3402777777777778,2195.0,2324.0,-129.0
310259,Sri Balaji,65,3.5,3.436074831143048,0.4298245614035088,2195.0,2402.0,-207.0
18402768,Thalaivar,49,3.8,3.575638068880689,0.5,1087.0,1635.0,-548.0
18418258,The Junction,93,3.9,3.7106516250021655,0.34507042253521125,807.0,1133.0,-326.0
18436439,Cravity ,55,4.0,3.6943512572144948,0.47115384615384615,614.0,1184.0,-570.0
18365575,Little Saigon,83,4.0,3.759185839017481,0.3712121212121212,614.0,990.0,-376.0
307490,Summer House Cafe,1823,4.1,4.080401992922172,0.026175213675213676,429.0,321.0,108.0
301001,Elf Cafe & Bar,704,3.3,3.303336694223516,0.0650730411686587,3125.0,4438.0,-1313.0
8369,Garage Inc.,763,3.4,3.397059766933876,0.0603448275862069,2648.0,2604.0,44.0
304296,My Bar Grill,1363,3.3,3.301779412712682,0.034702549575070823,3125.0,4543.0,-1418.0
18082196,Wow! Momo,491,3.4,3.3955787606487173,0.09074074074074075,2648.0,2620.0,28.0
307931,Coast Cafe,1033,4.5,4.44797830938106,0.04528650646950092,79.0,72.0,7.0
313304,Chaayos,454,3.9,3.8465457867799353,0.09741550695825049,807.0,755.0,52.0
5732,"Elma's Bakery, Bar, and Kitchen",1756,3.9,3.8851038951525245,0.027146814404432132,807.0,648.0,159.0
301131,Fork You,1845,3.8,3.788390987724555,0.02587117212249208,1087.0,882.0,205.0
312437,High5 Cafe & Bar,379,3.7,3.660076006425952,0.11448598130841121,1422.0,1328.0,94.0
301442,Imperfecto,2247,3.7,3.6925577224522246,0.021341463414634148,1422.0,1194.0,228.0
301574,Maison Des Desserts,552,3.9,3.8552621143931898,0.08153078202995008,807.0,731.0,76.0
308463,Maquina,567,3.8,3.7643060564128366,0.07954545454545454,1087.0,969.0,118.0
304027,Masha,384,3.5,3.483169816975306,0.11316397228637413,2195.0,2079.0,116.0
307330,Moonshine Cafe & Bar,884,3.5,3.4921892076637806,0.05251875669882101,2195.0,2023.0,172.0
306334,New York Slice,489,3.7,3.668238904740349,0.09107806691449814,1422.0,1286.0,136.0
5030,Out Of The Box,3697,3.7,3.6954384759077175,0.013080619327282435,1422.0,1180.0,242.0
8893,Raasta,1878,3.9,3.8860469801506525,0.02542812662169175,807.0,647.0,160.0
308322,Hauz Khas Social,7931,4.3,4.294174502600288,0.0061403508771929825,190.0,133.0,57.0
3392,Kunzum Travel Cafe,542,4.2,4.129632031726409,0.0829103214890017,289.0,271.0,18.0
18408040,Lord of the Drinks Meadow,278,4.2,4.072821194955069,0.14984709480122324,289.0,335.0,-46.0
307360,Matchbox,969,4.0,3.9687745881633667,0.0481335952848723,614.0,495.0,119.0
89,Naivedyam,1627,4.2,4.175186474194694,0.029236276849642005,289.0,225.0,64.0
18208924,Rang De Basanti Urban Dhaba,541,4.4,4.312902594492047,0.08305084745762711,116.0,128.0,-12.0
303092,Smoke House Deli,1199,4.1,4.070602989383259,0.03926282051282051,429.0,341.0,88.0
307436,Viva Deli - Holiday Inn,30,3.3,3.3318041867127524,0.620253164556962,3125.0,3362.0,-237.0
306510,Cafe on 3 - Holiday Inn,174,3.4,3.3892938598668496,0.21973094170403587,2648.0,2695.0,-47.0
312801,The Kylin Experience - Holiday Inn,128,3.7,3.603460625707952,0.2768361581920904,1422.0,1537.0,-115.0
3293,Thugs - Hotel Broadway,72,3.4,3.380268849176095,0.4049586776859504,2648.0,2825.0,-177.0
422,Chor Bizarre - Hotel Broadway,295,3.9,3.8218387521811263,0.14244186046511628,807.0,818.0,-11.0
3260,Opium Bar - Hotel City Park,19,2.8,3.1972430992692273,0.7205882352941176,5462.0,5626.0,-164.0
1267,Yellow Mirchi - Hotel City Park,259,3.9,3.812703021916583,0.1590909090909091,807.0,838.0,-31.0
308069,Cafe Regent,7,3.0,3.307366620541205,0.875,4617.0,4362.0,255.0
4367,Lutyen's - Hotel The Royal Plaza,95,3.3,3.3174481302104684,0.3402777777777778,3125.0,3918.0,-793.0
4364,Onyx Bar - Hotel The Royal Plaza,19,3.0,3.253125452210404,0.7205882352941176,4617.0,5265.0,-648.0
310365,SKY Lounge Bar & Grill - Hotel The Royal Plaza,265,3.4,3.3923965947462023,0.15605095541401273,2648.0,2651.0,-3.0
4366,Jasmine - Hotel The Royal Plaza,44,3.7,3.516263771508683,0.5268817204301075,1422.0,1922.0,-500.0
4365,Lord William Tea Lounge - Hotel The Royal Plaza,38,3.6,3.459914146555259,0.5632183908045977,1785.0,2246.0,-461.0
18419892,Royal Brewery Bistro,14,3.5,3.3843258849255156,0.7777777777777778,2195.0,2758.0,-563.0
4357,Cafe - Hyatt Regency,261,3.6,3.560685583065508,0.15806451612903225,1785.0,1721.0,64.0
3379,La Piazza - Hyatt Regency,410,3.9,3.8414216356215847,0.10675381263616558,807.0,771.0,36.0
3264,Polo Lounge - Hyatt Regency,49,3.6,3.4756380688806887,0.5,1785.0,2125.0,-340.0
4368,Sidewalk - Hyatt Regency,79,3.8,3.6282228964867773,0.3828125,1087.0,1446.0,-359.0
4356,T.K'S Oriental Grill - Hyatt Regency,290,3.9,3.820685931416836,0.14454277286135694,807.0,822.0,-15.0
3378,China Kitchen - Hyatt Regency,424,4.0,3.9327960480979014,0.10359408033826638,614.0,563.0,51.0
310032,The Hub -  ibis New Delhi,9,3.1,3.312285012936336,0.8448275862068966,4106.0,4179.0,-73.0
18436483,Baked and Wrapped,5,3.1,3.3280098287093978,0.9074074074074074,4106.0,3436.0,670.0
18245249,M.D. Kitchen,30,2.6,3.065981401902626,0.620253164556962,6026.0,6008.0,18.0
301448,Kerala Hotel,108,3.9,3.728742234078392,0.31210191082802546,807.0,1082.0,-275.0
312231,M.P. Canteen,13,3.1,3.2985892056501207,0.7903225806451613,4106.0,4589.0,-483.0
18057802,Mysore Cafe,12,3.2,3.3215168975460245,0.8032786885245902,3596.0,3704.0,-108.0
307622,Maharashtra Sadan,266,3.8,3.730198510318436,0.15555555555555556,1087.0,1077.0,10.0
1546,Abhishek Restaurant,36,2.9,3.1601474205918527,0.5764705882352941,5082.0,5784.0,-702.0
4673,AL Maroosh,20,2.8,3.191485952903007,0.7101449275362319,5462.0,5645.0,-183.0
18440187,Ambarsari Kababs & Curries,4,3.0,3.324764731137877,0.9245283018867925,4617.0,3529.0,1088.0
304304,Ambrosia - The Golden Palms Hotel,68,2.8,3.0308763311992086,0.4188034188034188,5462.0,6075.0,-613.0
18107859,Bala's Kitchen,4,2.9,3.317217561326556,0.9245283018867925,5082.0,3922.0,1160.0
303582,Cafe Meadows,26,3.1,3.264167076670766,0.6533333333333333,4106.0,5163.0,-1057.0
306595,Dee The Baker,11,3.4,3.360208845838458,0.8166666666666667,2648.0,3123.0,-475.0
305348,Dilli Darbaar,18,3.1,3.283769115676231,0.7313432835820896,4106.0,4877.0,-771.0
303586,Finger Licious,137,3.2,3.2398523158618686,0.26344086021505375,3596.0,5387.0,-1791.0
18289231,Garden Hut,8,2.7,3.25986896053171,0.8596491228070176,5776.0,5200.0,576.0
9803,Hari Mirch Masala,101,2.8,2.9800835383353825,0.32666666666666666,5462.0,6153.0,-691.0
3700,Kamal's,103,2.8,2.9777140180941277,0.3223684210526316,5462.0,6162.0,-700.0
3093,Kocktails & Kurries,94,3.1,3.186101613638514,0.34265734265734266,4106.0,5676.0,-1570.0
308849,Madras Cafe,22,3.2,3.3044018415536267,0.6901408450704225,3596.0,4429.0,-833.0
301149,Mahalaxmi Dairy & Sweets,16,2.6,3.1663466269278073,0.7538461538461538,6026.0,5756.0,270.0
305159,Meet n Eat,56,2.7,3.003928864288643,0.4666666666666667,5776.0,6117.0,-341.0
6256,Punjabi Mirchi,49,3.3,3.325638068880689,0.5,3125.0,3490.0,-365.0
18258483,The Garam Masala,60,3.4,3.3780966123881417,0.44954128440366975,2648.0,2860.0,-212.0
9806,Unique Pastry Shop,86,3.4,3.38231504259487,0.362962962962963,2648.0,2790.0,-142.0
303590,Vaishno Amritsari Dhaba,51,3.2,3.274125307503075,0.49,3596.0,5026.0,-1430.0
311263,Zara Restaurant,24,3.3,3.3344182294562668,0.6712328767123288,3125.0,3290.0,-165.0
303592,Bhatia Sweets,97,3.5,3.4500858270569004,0.3356164383561644,2195.0,2315.0,-120.0
18228856,De Cafepedia,60,3.5,3.433142483947775,0.44954128440366975,2195.0,2423.0,-228.0
18308458,Icy Curls,25,3.7,3.469088253382533,0.6621621621621622,1422.0,2180.0,-758.0
6777,Chutneez Restaurant Lounge & Bar,124,2.4,2.669436593932413,0.2832369942196532,6325.0,6436.0,-111.0
8376,Domino's Pizza,113,2.4,2.6877316712981942,0.30246913580246915,6325.0,6429.0,-104.0
8619,Mangal Sweets,166,2.4,2.616802468606081,0.22790697674418606,6325.0,6459.0,-134.0
18228125,Sweet Tickles,71,4.1,3.7942710895858958,0.4083333333333333,429.0,866.0,-437.0
306026,Ira - The Waterside Bar - ITC Maurya,17,3.2,3.312311071974356,0.7424242424242424,3596.0,4157.0,-561.0
302636,Nutmeg The Gourmet Shop - ITC Maurya,25,3.4,3.367736902031182,0.6621621621621622,2648.0,3022.0,-374.0
18376494,Fabelle Chocolate Boutique - ITC Maurya,20,3.8,3.481341025366775,0.7101449275362319,1087.0,2093.0,-1006.0
2745,Golf Bar - ITC Maurya,45,3.5,3.4224737313862494,0.5212765957446809,2195.0,2476.0,-281.0
2742,Bukhara - ITC Maurya,2826,4.4,4.382126097652281,0.017043478260869566,116.0,88.0,28.0
309548,Tian - Asian Cuisine Studio - ITC Maurya,188,4.1,3.945200551689061,0.20675105485232068,429.0,539.0,-110.0
311078,Ashish Lal Dhaba,26,3.2,3.298833743337433,0.6533333333333333,3596.0,4579.0,-983.0
18144464,Lal Dhaba,10,3.1,3.3086869618696184,0.8305084745762712,4106.0,4318.0,-212.0
311117,McDonald's,25,3.2,3.3001693344636145,0.6621621621621622,3596.0,4574.0,-978.0
303261,Udupi Cafe,117,3.5,3.4560995828331773,0.29518072289156627,2195.0,2271.0,-76.0
18037812,"34, Chowringhee Lane",11,2.7,3.231875512505125,0.8166666666666667,5776.0,5429.0,347.0
18037793,Amritsar Express,6,3.1,3.323864195460136,0.8909090909090909,4106.0,3626.0,480.0
301818,Anand Chicken & Fast Food,9,2.8,3.2657332887984047,0.8448275862068966,5462.0,5138.0,324.0
18427235,Baba Chicken Ludhiana Wale,7,3.1,3.319866620541205,0.875,4106.0,3750.0,356.0
307002,Bombay Vada Pav,41,2.8,3.100139230558972,0.5444444444444444,5462.0,5937.0,-475.0
18037806,Cafe Coffee Day,5,3.1,3.3280098287093978,0.9074074074074074,4106.0,3436.0,670.0
309087,Chin Pokli,13,3.1,3.2985892056501207,0.7903225806451613,4106.0,4589.0,-483.0
18367977,Curries,6,2.7,3.2802278318237725,0.8909090909090909,5776.0,4949.0,827.0
1106,Deepak Vaishno Dhaba,59,3.4,3.377893803243588,0.4537037037037037,2648.0,2866.0,-218.0
301857,Delhi Dhaba,15,3.1,3.2923832929735544,0.765625,4106.0,4713.0,-607.0
302836,Dewan Sweets,18,3.3,3.337500458959813,0.7313432835820896,3125.0,3226.0,-101.0
18279090,Flirty Momo's,37,3.1,3.2431689622128776,0.5697674418604651,4106.0,5348.0,-1242.0
300502,Frontier,14,3.2,3.317659218258849,0.7777777777777778,3596.0,3903.0,-307.0
18203169,Giani,6,3.0,3.3129551045510452,0.8909090909090909,4617.0,4096.0,521.0
306891,Green Chick Chop,60,3.3,3.3230507408285086,0.44954128440366975,3125.0,3683.0,-558.0
6959,Khalsa Veg Corner,22,3.4,3.3663736725395417,0.6901408450704225,2648.0,3046.0,-398.0
18282019,Kings Kulfi,10,3.3,3.342585266954364,0.8305084745762712,3125.0,3134.0,-9.0
2399,Kohli Dhaba,74,3.4,3.380589680896809,0.3983739837398374,2648.0,2819.0,-171.0
5420,Laxmi Ice Cream,25,3.4,3.367736902031182,0.6621621621621622,2648.0,3022.0,-374.0
8521,Mosaic - SK Premium Park,14,2.9,3.2509925515921823,0.7777777777777778,5082.0,5276.0,-194.0
18292455,Moti Mahal Delux,12,2.7,3.2231562418083195,0.8032786885245902,5776.0,5499.0,277.0
4000,Mukesh Chic-Inn Hot & Spice,9,3.0,3.2967677715570254,0.8448275862068966,4617.0,4614.0,3.0
18241858,Muradabadi Biryani,18,2.6,3.149440757467276,0.7313432835820896,6026.0,5818.0,208.0
310732,Muradabadi Shahi Biryani & Chicken Corner,68,3.3,3.3214746217974995,0.4188034188034188,3125.0,3729.0,-604.0
300522,Nagi Fish Corner,7,3.1,3.319866620541205,0.875,4106.0,3750.0,356.0
18408034,Nirula's Ice Cream,4,3.0,3.324764731137877,0.9245283018867925,4617.0,3529.0,1088.0
301803,Papa Veg Chinese Food,33,2.9,3.1696650091500915,0.5975609756097561,5082.0,5743.0,-661.0
18282017,Pindi's Kitchen,11,3.3,3.3418755125051245,0.8166666666666667,3125.0,3142.0,-17.0
18455615,Rewari Sweets,5,3.2,3.337269087968657,0.9074074074074074,3596.0,3233.0,363.0
5400,Roti Aur Boti,38,3.2,3.2852015028770976,0.5632183908045977,3596.0,4864.0,-1268.0
300561,Sahni Chicken Corner,23,3.2,3.302951815976493,0.6805555555555556,3596.0,4442.0,-846.0
301823,Sarpal Restaurant,14,3.1,3.2954369960366265,0.7777777777777778,4106.0,4638.0,-532.0
18282009,SGF - Spice Grill Flame,8,2.9,3.2879391359703063,0.8596491228070176,5082.0,4805.0,277.0
6978,Shanta Fresh Fish Corner,9,3.1,3.312285012936336,0.8448275862068966,4106.0,4179.0,-73.0
18281946,Shree Meenakshi Dosai,8,2.9,3.2879391359703063,0.8596491228070176,5082.0,4805.0,277.0
6052,Singz,57,2.9,3.108608780663278,0.46226415094339623,5082.0,5921.0,-839.0
5965,Sona Bakers,17,3.4,3.363826223489507,0.7424242424242424,2648.0,3098.0,-450.0
18381639,Tak - a - Tak,14,3.3,3.339881440481071,0.7777777777777778,3125.0,3180.0,-55.0
18289278,The Great Indian Food Truck,6,3.0,3.3129551045510452,0.8909090909090909,4617.0,4096.0,521.0
308716,Tihar Food Court,14,2.9,3.2509925515921823,0.7777777777777778,5082.0,5276.0,-194.0
306985,Uncle Da Dhabha,6,3.0,3.3129551045510452,0.8909090909090909,4617.0,4096.0,521.0
307861,Variety Chicken Corner,16,2.9,3.2401927807739614,0.7538461538461538,5082.0,5376.0,-294.0
18429381,Wah Ji Wah,9,2.5,3.219181564660474,0.8448275862068966,6216.0,5522.0,694.0
18366009,9 Scoops,33,3.6,3.451372326223262,0.5975609756097561,1785.0,2307.0,-522.0
18415357,Kati Roll Cottage,14,3.5,3.3843258849255156,0.7777777777777778,2195.0,2758.0,-563.0
300501,Pul Bangash Wale,89,3.7,3.5761777590601995,0.35507246376811596,1422.0,1626.0,-204.0
307006,Sunny Chicken Soup,75,3.6,3.5017139576637697,0.3951612903225806,1785.0,1982.0,-197.0
18424895,Yo Momos,29,3.7,3.480929881414199,0.6282051282051282,1422.0,2095.0,-673.0
18245258,Grillz,19,2.2,3.0295960404456985,0.7205882352941176,6454.0,6078.0,376.0
17977777,The Barbeque Company,621,4.2,4.137929150373593,0.07313432835820896,289.0,261.0,28.0
18349901,Anmol Chicken Corner,7,3.1,3.319866620541205,0.875,4106.0,3750.0,356.0
18349910,Babu Bhai Kabab Wale,12,3.4,3.360861159841106,0.8032786885245902,2648.0,3122.0,-474.0
304091,Chicken Mughlai,6,3.0,3.3129551045510452,0.8909090909090909,4617.0,4096.0,521.0
18420675,Cool Point Shahi Tukda,5,3.1,3.3280098287093978,0.9074074074074074,4106.0,3436.0,670.0
308014,Jawahar Hotel,40,3.4,3.3731745028124434,0.550561797752809,2648.0,2936.0,-288.0
18291241,Lalu Kababe,13,3.2,3.3195569475856046,0.7903225806451613,3596.0,3802.0,-206.0
18336178,Phelwan Biryani Wala,5,3.0,3.3187505694501387,0.9074074074074074,4617.0,3823.0,794.0
18454466,Qureshi Kabab Corner,5,3.0,3.3187505694501387,0.9074074074074074,4617.0,3823.0,794.0
993,Al Jawahar,1585,3.8,3.786543776468976,0.029987760097919217,1087.0,890.0,197.0
305598,Aslam Chicken,635,3.9,3.860690834430274,0.07163742690058479,807.0,715.0,92.0
18336494,Dil Pasand Biryani Point,12,3.5,3.380533290988647,0.8032786885245902,2195.0,2822.0,-627.0
18340727,Haji Mohd. Hussain,22,3.6,3.4283455035254575,0.6901408450704225,1785.0,2452.0,-667.0
308001,Kallan Sweets,75,3.8,3.6226816995992537,0.3951612903225806,1087.0,1467.0,-380.0
18396855,The Walled City - Cafí© & Lounge,40,3.8,3.5529497837113198,0.550561797752809,1087.0,1749.0,-662.0
