Restaurant ID,Restaurant Name,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Price range,Aggregate rating,Rating color,Rating text,Votes,n_outlets,Is Chain,Is Rated,Is NCR,Cuisines Count,Primary Cuisine,Log_Votes,Cred_Rating,shrinkage_weight,rank_raw,rank_cred,rank_change,Log_Cost,VFM_Predicted_Rating,VFM_Residual,VFM_rank_overall,VFM_rank_within_ncr,Competitors_500m,Competitors_1km,Competitors_2km,density_tier,Has_Density_Data,Model_Predicted_Rating,Model_Residual,Coldstart_Risk_Score
2400009,Sagar Ratna,Allahabad,"3/3, Near Balson Crossing, Hashimpur Road, Tagore Town, Allahabad",Tagore Town,"Tagore Town, Allahabad",81.859682,25.457116,"South Indian, North Indian, Chinese, Continental",400,0,0,2,3.5,Yellow,Good,134,19,True,True,False,4,South Indian,4.90527477843843,3.460177763662882,0.2677595628415301,2195.0,2242.0,-47.0,5.993961427306569,3.7062178103314185,-0.2460400466685364,5598.0,490.0,,,,,False,3.8848422,-0.3848421573638916,0.0105516953293048
2400010,Moti Mahal Delux,Allahabad,"Second Floor, Vinayak City Center Mall, SP Marg, Civil Lines, Allahabad","Vinayak City Centre Mall, Civil Lines","Vinayak City Centre Mall, Civil Lines, Allahabad",81.834492,25.454697,"Mughlai, North Indian, Chinese",800,0,0,3,3.3,Orange,Average,58,14,True,True,False,3,Mughlai,4.07753744390572,3.323481595797266,0.4579439252336448,3125.0,3677.0,-552.0,6.68586094706836,3.851211528533131,-0.5277299327358653,6262.0,669.0,,,,,False,3.9656122,-0.6656121730804445,0.0097157780575665
2200011,Makhan Fish and Chicken Corner,Amritsar,"21-A, Near Madaan Hospital, Majitha Road, Basant Nagar, Amritsar",Basant Nagar,"Basant Nagar, Amritsar",74.884359,31.64362,"North Indian, Chinese",700,0,0,2,3.4,Orange,Average,345,1,False,True,False,2,North Indian,5.846438775057725,3.393940433376415,0.1243654822335025,2648.0,2636.0,12.0,6.55250788703459,3.823266204890575,-0.42932577151416,6106.0,628.0,,,,,False,3.793142,-0.3931420803070069,0.0117239122159851
2200078,Charming Chicken,Amritsar,"Shop 3, Opposite Nari Nikaten, Majithia Road, Near Basant Nagar, Amritsar",Basant Nagar,"Basant Nagar, Amritsar",74.884384,31.644532,North Indian,300,0,0,1,3.9,Yellow,Good,151,1,False,True,False,1,North Indian,5.0238805208462765,3.765562653751537,0.245,807.0,966.0,-159.0,5.707110264748875,3.646105589637808,0.1194570641137287,1650.0,244.0,,,,,False,3.536449,0.3635510444641112,0.0293488185870114
18204507,Ahuja Milk Bhandar,Amritsar,"Dhab Khatikan, Near Hindu College, Hathi Gate, Amritsar",Hathi Gate,"Hathi Gate, Amritsar",0.0,0.0,Beverages,100,0,0,1,4.0,Green,Very Good,52,1,False,True,False,1,Beverages,3.970291913552122,3.685272581686213,0.4851485148514851,614.0,1218.0,-604.0,4.61512051684126,3.4172693941136565,0.2680031875725559,958.0,164.0,,,,,False,4.0207043,-0.0207042694091796,0.0804911237103892
2200030,Crystal Restaurant,Amritsar,"Crystal Chowk, Queens Road, INA Colony, Amritsar",INA Colony,"INA Colony, Amritsar",74.875878,31.635658,"North Indian, Mughlai",800,0,0,3,3.4,Orange,Average,122,1,False,True,False,2,North Indian,4.812184355372417,3.386038191522266,0.2865497076023391,2648.0,2734.0,-86.0,6.68586094706836,3.851211528533131,-0.465173337010865,6174.0,647.0,,,,,False,3.6534429,-0.2534428596496583,0.0065062611491631
2200201,Brijwasi Chat Bhandar,Amritsar,"Crystal Chowk, Cooper Road, Near INA Colony",INA Colony,"INA Colony, Amritsar",74.87575556,31.63488333,Street Food,150,0,0,1,3.6,Yellow,Good,56,1,False,True,False,1,Street Food,4.04305126783455,3.4839288642886426,0.4666666666666667,1785.0,2072.0,-287.0,5.017279836814924,3.501545468091175,-0.0176166038025322,3144.0,337.0,,,,,False,3.6458395,-0.0458394527435301,0.0311330891287847
2200067,Bubby Fish & Chicken Corner,Amritsar,"Near Crystal Chowk, Cooper Road, INA Colony, Amritsar",INA Colony,"INA Colony, Amritsar",74.875828,31.635671,North Indian,300,0,0,1,3.5,Yellow,Good,91,1,False,True,False,1,North Indian,4.5217885770490405,3.447946648216482,0.35,2195.0,2330.0,-135.0,5.707110264748875,3.646105589637808,-0.1981589414213265,5369.0,460.0,,,,,False,3.5379136,-0.0379135608673095,0.0266744161531857
2200358,Bon Gateau,Amritsar,"SCF 27, C Block Market, Ranjit Avenue, Amritsar",Ranjit Avenue,"Ranjit Avenue, Amritsar",0.0,0.0,"Cafe, Bakery, Fast Food",500,0,0,2,3.4,Orange,Average,26,1,False,True,False,3,Cafe,3.295836866004329,3.3681670766707663,0.6533333333333333,2648.0,3019.0,-371.0,6.2166061010848646,3.752874988385302,-0.3847079117145355,6006.0,598.0,,,,,False,3.6794198,-0.279419755935669,0.0062591711761432
2200001,The Yellow Chilli,Amritsar,"108, GRD Towers, District Shopping Center, Ranjit Avenue, Amritsar",Ranjit Avenue,"Ranjit Avenue, Amritsar",74.86276111,31.65558889,"North Indian, Mughlai, Chinese",1200,0,0,3,3.4,Orange,Average,98,7,True,True,False,3,North Indian,4.59511985013459,3.383758712587126,0.3333333333333333,2648.0,2772.0,-124.0,7.090909822079984,3.936093134552421,-0.5523344219652944,6299.0,681.0,,,,,False,3.7975664,-0.3975664138793946,0.0029535788254916
2200033,La Roma Pizzeria,Amritsar,"SCO 6, District Shopping Complex, Ranjit Avenue, Amritsar",Ranjit Avenue,"Ranjit Avenue, Amritsar",74.86299167,31.65044167,"Fast Food, Italian",400,0,0,2,3.5,Yellow,Good,111,1,False,True,False,2,Fast Food,4.718498871295094,3.4544533171894214,0.30625,2195.0,2288.0,-93.0,5.993961427306569,3.7062178103314185,-0.2517644931419971,5625.0,497.0,,,,,False,3.6913412,-0.1913411617279052,0.011638067460489
2200283,Sakhis Watz Kukin,Amritsar,"M 47, Green Avenue, opp Main Park, Amritsar",Ranjit Avenue,"Ranjit Avenue, Amritsar",74.8649101,31.6466891,"North Indian, Chinese",700,0,0,2,3.6,Yellow,Good,51,1,False,True,False,2,North Indian,3.951243718581428,3.478125307503075,0.49,1785.0,2109.0,-324.0,6.55250788703459,3.823266204890575,-0.3451408973875001,5920.0,568.0,,,,,False,3.6264799,-0.0264798641204833,0.0112464882276163
2200045,The Kulcha Land,Amritsar,"Opposite M.K Hotel, District Shopping Centre, Ranjit Avenue, Amritsar",Ranjit Avenue,"Ranjit Avenue, Amritsar",74.86416667,31.65319167,"North Indian, Street Food",200,0,0,1,3.9,Yellow,Good,206,1,False,True,False,2,North Indian,5.332718793265369,3.7945589441188528,0.192156862745098,807.0,865.0,-58.0,5.303304908059076,3.5614845739788,0.233074370140053,1095.0,179.0,,,,,False,3.5105033,0.3894967079162597,0.0198023588407353
2200149,Shudh Restaurant,Amritsar,"Opposite Gurudwara Saragarhi, Near Dharm Singh Market Chowk, Fuwara, Town Hall, Amritsar",Town Hall,"Town Hall, Amritsar",74.87981389,31.62404722,"North Indian, South Indian, Chinese, Fast Food",600,0,0,2,3.4,Orange,Average,44,1,False,True,False,4,North Indian,3.80666248977032,3.3743282876377148,0.5268817204301075,2648.0,2920.0,-272.0,6.398594934535208,3.791012372325447,-0.4166840846877324,6078.0,621.0,,,,,False,3.8641398,-0.4641397953033448,0.0041970295929989
2200043,Bade Bhai Ka Brothers' Dhaba,Amritsar,"Near Amritsar Municipal Corporation, Town Hall, Amritsar",Town Hall,"Town Hall, Amritsar",74.87461944,31.62394722,"North Indian, Fast Food",500,0,0,2,3.7,Yellow,Good,94,1,False,True,False,2,North Indian,4.553876891600541,3.5805072080441085,0.3426573426573426,1422.0,1605.0,-183.0,6.2166061010848646,3.752874988385302,-0.1723677803411933,5218.0,451.0,,,,,False,3.8663738,-0.1663737773895262,0.0111411549125843
2200044,Bharawan Da Dhaba,Amritsar,"Near Amritsar Municipal Corporation, Town Hall, Amritsar",Town Hall,"Town Hall, Amritsar",74.87833333,31.62615278,"North Indian, Fast Food",500,0,0,2,3.5,Yellow,Good,461,1,False,True,False,2,North Indian,6.135564891081739,3.485710844608446,0.096078431372549,2195.0,2063.0,132.0,6.2166061010848646,3.752874988385302,-0.2671641437768559,5677.0,511.0,,,,,False,3.8663738,-0.3663737773895263,0.0102833979258114
2200132,Brothers Dhaba,Amritsar,"Golden Temple Out Road, Opposite Amritsar Municipal Corporation, Town Hall, Amritsar",Town Hall,"Town Hall, Amritsar",74.877666,31.625981,North Indian,500,0,0,2,3.8,Yellow,Good,276,1,False,True,False,1,North Indian,5.6240175061873385,3.732346248462485,0.1507692307692307,1087.0,1072.0,15.0,6.2166061010848646,3.752874988385302,-0.0205287399228173,3190.0,341.0,,,,,False,3.8874466,-0.0874466419219972,0.0154914989977904
2200236,Brothers' Amritsari Dhaba,Amritsar,"Phawara Chowk, Town Hall, Amritsar",Town Hall,"Town Hall, Amritsar",74.87957778,31.62261111,North Indian,400,0,0,2,3.8,Yellow,Good,71,1,False,True,False,1,North Indian,4.276666119016055,3.616771089585896,0.4083333333333333,1087.0,1488.0,-401.0,5.993961427306569,3.7062178103314185,-0.0894467207455225,4384.0,392.0,,,,,False,3.8530385,-0.0530385494232179,0.0171107669638957
2200175,Gurdas Ram Jalebi Wala,Amritsar,"Near Golden Temple, Town Hall, Amritsar",Town Hall,"Town Hall, Amritsar",0.0,0.0,Mithai,100,0,0,1,4.1,Green,Very Good,104,1,False,True,False,1,Mithai,4.653960350157523,3.8602126192830553,0.3202614379084967,429.0,716.0,-287.0,4.61512051684126,3.4172693941136565,0.4429432251693987,453.0,83.0,,,,,False,3.936983,0.1630168914794918,0.0312528292847275
2200000,Kesar Da Dhabha,Amritsar,"Near Telephone Exchange, Chowk Passian, Shastri Market, Near Town Hall, Amritsar",Town Hall,"Town Hall, Amritsar",74.873005,31.624386,North Indian,500,0,0,2,4.1,Green,Very Good,878,1,False,True,False,1,North Indian,6.778784897685177,4.060423442017592,0.052858683926645,429.0,356.0,73.0,6.2166061010848646,3.752874988385302,0.3075484536322896,809.0,134.0,,,,,False,3.8530385,0.2469614505767818,0.014874567168044
2200055,Beera Chicken Corner,Amritsar,"Opposite Bandari Hospital, Sehaj Avenue, Majitha Road, Near White Avenue, Amritsar",White Avenue,"White Avenue, Amritsar",74.883997,31.641991,North Indian,500,0,0,2,3.8,Yellow,Good,192,1,False,True,False,1,North Indian,5.262690188904886,3.708765687760612,0.2033195020746888,1087.0,1140.0,-53.0,6.2166061010848646,3.752874988385302,-0.0441093006246902,3627.0,356.0,,,,,False,3.6995454,0.1004546165466306,0.014874567168044
2200034,Surjit Food Plaza,Amritsar,"Shop 4, Nehru Shopping Complex, Lawrence Road, White Avenue, Amritsar",White Avenue,"White Avenue, Amritsar",74.877002,31.644818,North Indian,1000,0,0,3,3.5,Yellow,Good,96,1,False,True,False,1,North Indian,4.574710978503383,3.449741591381431,0.3379310344827586,2195.0,2317.0,-122.0,6.90875477931522,3.8979209199673495,-0.4481793285859186,6146.0,637.0,,,,,False,3.8303382,-0.3303382396697998,0.0105271226815756
2200153,Kanha Sweets,Amritsar,"Shop 1, Opposite Bijli Pehalwan Mandir, Lawrence Road, White Avenue, Amritsar",White Avenue,"White Avenue, Amritsar",0.0,0.0,Fast Food,150,0,0,1,4.1,Green,Very Good,140,2,True,True,False,1,Fast Food,4.948759890378168,3.905886406086283,0.2592592592592592,429.0,614.0,-185.0,5.017279836814924,3.501545468091175,0.4043409379951082,537.0,94.0,,,,,False,3.6763475,0.4236525058746334,0.0218230761207802
2500023,Kream N Krunch,Aurangabad,"2, Near Akashwani Circle, Mahesh Nagar, Jalna Road, Akashwani, Aurangabad",Akashwani,"Akashwani, Aurangabad",75.34601667,19.87621944,"North Indian, Chinese, Continental, Italian",800,0,0,3,3.6,Yellow,Good,240,1,False,True,False,4,North Indian,5.484796933490655,3.5578288261256312,0.1695501730103806,1785.0,1734.0,51.0,6.68586094706836,3.851211528533131,-0.2933827024075,5763.0,527.0,,,,,False,3.9072144,-0.3072144031524657,0.0078671673854653
2500076,Balbeer's Kitchen & Bar,Aurangabad,"Shendra, Near Cambridge School, Jalna Road, Chicalthana, Aurangabad",Chicalthana,"Chicalthana, Aurangabad",0.0,0.0,"Italian, Continental, Chinese, North Indian",850,0,0,3,3.3,Orange,Average,65,1,False,True,False,4,Italian,4.189654742026425,3.3220397434237494,0.4298245614035088,3125.0,3697.0,-572.0,6.746412128573375,3.8639005689171184,-0.541860825493369,6281.0,675.0,,,,,False,3.916797,-0.616796922683716,0.0059012106103742
2500054,Angeethi Restaurant,Aurangabad,"Seven Hill Flyover, Jalna Road, Vidya Nagar, CIDCO, Aurangabad",CIDCO,"CIDCO, Aurangabad",75.35394167,19.87473333,"North Indian, Chinese",600,0,0,2,3.3,Orange,Average,63,1,False,True,False,2,North Indian,4.158883083359672,3.322433310270602,0.4375,3125.0,3694.0,-569.0,6.398594934535208,3.791012372325447,-0.4685790620548453,6178.0,648.0,,,,,False,3.3408632,-0.0408632278442384,0.0102833979258114
2500134,Domino's Pizza,Aurangabad,"8, Upper Ground Floor, City Pride Commercial Complex, Kali Bawdi, Jalna Road, CIDCO, Aurangabad",CIDCO,"CIDCO, Aurangabad",75.340775,19.87610556,Pizza,700,0,0,2,3.1,Orange,Average,19,79,True,True,False,1,Pizza,2.995732273553991,3.2810666286809926,0.7205882352941176,4106.0,4944.0,-838.0,6.55250788703459,3.823266204890575,-0.5421995762095824,6282.0,676.0,,,,,False,3.9018881,-0.8018881320953368,0.0111635239361476
2500069,Hotel Laadli,Aurangabad,"Goodwill Complex, Opposite Cidco Busstand, N-2, CIDCO, Aurangabad",CIDCO,"CIDCO, Aurangabad",75.3671268,19.8755223,"North Indian, South Indian",350,0,0,2,3.4,Orange,Average,46,1,False,True,False,2,North Indian,3.8501476017100575,3.3748687447400787,0.5157894736842106,2648.0,2909.0,-261.0,5.860786223465865,3.6783097580411344,-0.3034410133010556,5791.0,535.0,,,,,False,3.7583663,-0.358366346359253,0.0097714760986046
2500256,Indiana Veg Restaurant,Aurangabad,"Plot 2, Near High Court, N-3, CIDCO, Aurangabad",CIDCO,"CIDCO, Aurangabad",75.360232,19.874449,"South Indian, North Indian, Chinese, Fast Food",450,0,0,2,3.4,Orange,Average,75,1,False,True,False,4,South Indian,4.330733340286331,3.3807462157282857,0.3951612903225806,2648.0,2815.0,-167.0,6.111467339502679,3.7308422227401214,-0.3500960070118357,5928.0,570.0,,,,,False,3.4879384,-0.087938404083252,0.0049584911388458
2500024,Madhuban Restaurant - Welcome Hotel Rama International,Aurangabad,"Welcome Hotel Rama International, Opposite High Court, CIDCO, Aurangabad",CIDCO,"CIDCO, Aurangabad",75.358888,19.875908,"North Indian, Chinese, Continental, Italian, Mexican",1800,0,0,4,3.4,Orange,Average,94,1,False,True,False,5,North Indian,4.553876891600541,3.383304410841311,0.3426573426573426,2648.0,2777.0,-129.0,7.496097345175956,4.021003795514946,-0.6376993846736347,6377.0,692.0,,,,,False,3.5557816,-0.1557816028594971,0.0010506045875023
2500075,Mauj Restaurant,Aurangabad,"31, Kailash Arcade, Opposite Bank of Baroda, Connaught Place, CIDCO, Aurangabad",CIDCO,"CIDCO, Aurangabad",75.36479167,19.87642778,"Italian, Fast Food, North Indian, Chinese",500,0,0,2,3.3,Orange,Average,47,1,False,True,False,4,Italian,3.871201010907891,3.326172195315703,0.5104166666666666,3125.0,3483.0,-358.0,6.2166061010848646,3.752874988385302,-0.426702793069599,6097.0,625.0,,,,,False,3.6415257,-0.3415257453918459,0.0035684056641858
2500029,Naivedya,Aurangabad,"Sakal Office, Jalna Road, CIDCO, Aurangabad",CIDCO,"CIDCO, Aurangabad",75.3684187,19.874103,North Indian,500,0,0,2,3.4,Orange,Average,71,1,False,True,False,1,North Indian,4.276666119016055,3.380104422919229,0.4083333333333333,2648.0,2826.0,-178.0,6.2166061010848646,3.752874988385302,-0.3727705654660727,5982.0,586.0,,,,,False,3.4860315,-0.0860315322875977,0.0166345194093753
2500079,d' Curry House,Aurangabad,"Hotel Green Olive, Near Baba Petrol Pump, Nirala Bazar, Aurangabad","Hotel Green Olive, Nirala Bazar","Hotel Green Olive, Nirala Bazar, Aurangabad",75.316722,19.875337,"Continental, Chinese, Biryani, North Indian",1000,0,0,3,3.6,Yellow,Good,73,1,False,True,False,4,Continental,4.30406509320417,3.5001027110680942,0.4016393442622951,1785.0,1988.0,-203.0,6.90875477931522,3.8979209199673495,-0.3978182088992552,6035.0,609.0,,,,,False,3.9907427,-0.3907426834106444,0.0060324062411154
2500343,Mokoholic Juice Bar,Aurangabad,"Opposite Municipal Car Parking, Paithan Gate, Near Mondha, Aurangabad",Mondha,"Mondha, Aurangabad",0.0,0.0,"Juices, Desserts",300,0,0,1,3.5,Yellow,Good,21,1,False,True,False,2,Juices,3.091042453358316,3.395893296432964,0.7,2195.0,2607.0,-412.0,5.707110264748875,3.646105589637808,-0.2502122932048443,5619.0,494.0,,,,,False,4.0490246,-0.5490245819091797,0.0606780948661118
2500052,Ashoka's Veg Restaurant,Aurangabad,"31, Opposite Kohinoor Plaza, Near M P Law College, Nirala Bazar, Aurangabad",Nirala Bazar,"Nirala Bazar, Aurangabad",75.32340278,19.87963056,"South Indian, Chinese, North Indian",400,0,0,2,3.3,Orange,Average,46,1,False,True,False,3,South Indian,3.8501476017100575,3.3264476921085,0.5157894736842106,3125.0,3479.0,-354.0,5.993961427306569,3.7062178103314185,-0.3797701182229187,5993.0,592.0,,,,,False,3.5774393,-0.2774393081665041,0.0062224935162545
2500062,Kareem's Fine Dining,Aurangabad,"A1-A3, Motiwala Complex, Below KFC Restaurant, Nirala Bazar, Aurangabad",Nirala Bazar,"Nirala Bazar, Aurangabad",75.32350278,19.88025556,"Mughlai, Biryani",700,0,0,2,3.3,Orange,Average,45,1,False,True,False,2,Mughlai,3.828641396489095,3.3267290505351856,0.5212765957446809,3125.0,3477.0,-352.0,6.55250788703459,3.823266204890575,-0.4965371543553893,6220.0,662.0,,,,,False,3.9056065,-0.6056065082550051,0.012736785942632
2500056,That Baat,Aurangabad,"Near Vivekanand College, Samarth Nagar, Nirala Bazar Road, Aurangabad",Nirala Bazar,"Nirala Bazar, Aurangabad",75.322405,19.875016,Maharashtrian,450,0,0,2,3.4,Orange,Average,34,1,False,True,False,1,Maharashtrian,3.555348061489413,3.371235310244668,0.5903614457831325,2648.0,2973.0,-325.0,6.111467339502679,3.7308422227401214,-0.3596069124954533,5950.0,575.0,,,,,False,3.7455156,-0.3455155849456788,0.0131262051813847
2500030,Bhoj Restaurant,Aurangabad,"First Floor, Bhau Pathak Smriti Kamgar Bhavan, CBS Road, Nirala Bazar, Aurangabad",Nirala Bazar,"Nirala Bazar, Aurangabad",75.317475,19.87802778,North Indian,450,0,0,2,3.7,Yellow,Good,89,2,True,True,False,1,North Indian,4.499809670330265,3.5761777590601995,0.3550724637681159,1422.0,1626.0,-204.0,6.111467339502679,3.7308422227401214,-0.1546644636799219,5089.0,440.0,,,,,False,3.819427,-0.1194270133972166,0.0131824173563575
2500390,Downside Up,Aurangabad,"6&7 B, Kuber Avenue, Rana Nagar, Near Nyay Nagar, Aurangabad",Nyay Nagar,"Nyay Nagar, Aurangabad",0.0,0.0,"Cafe, Mughlai, North Indian",400,0,0,2,3.2,Orange,Average,8,1,False,True,False,3,Cafe,2.19722457733622,3.330044399128201,0.8596491228070176,3596.0,3397.0,199.0,5.993961427306569,3.7062178103314185,-0.3761734112032173,5989.0,591.0,,,,,False,3.9100325,-0.7100325107574461,0.0181637468416218
2500007,Kareem's Kabab & Biryani,Aurangabad,"First Floor, Food Court, Prozone Mall, MIDC Industrial Area, Chicalthana, Aurangabad","Prozone Mall, Chicalthana","Prozone Mall, Chicalthana, Aurangabad",75.37235278,19.87699444,Mughlai,650,0,0,2,3.4,Orange,Average,39,1,False,True,False,1,Mughlai,3.688879454113936,3.3728696676171306,0.5568181818181818,2648.0,2939.0,-291.0,6.478509642208569,3.807759212399209,-0.4348895447820786,6121.0,633.0,,,,,False,3.9778035,-0.5778034687042237,0.0530336673634911
2500123,Great Sagar Restaurant,Aurangabad,"Near Bhadkal Gate, VIP Road, Shahgunj, Aurangabad",Shahgunj,"Shahgunj, Aurangabad",75.321461,19.888716,"North Indian, Mughlai",600,0,0,2,3.3,Orange,Average,74,1,False,True,False,2,North Indian,4.31748811353631,3.3204270792707926,0.3983739837398374,3125.0,3741.0,-616.0,6.398594934535208,3.791012372325447,-0.4705852930546546,6180.0,649.0,,,,,False,3.786445,-0.4864449024200441,0.0303197686161584
2500122,Kailash Restaurant,Aurangabad,"Rachanakar colony, Railway Station Road, Usmanpura, Aurangabad",Usmanpura,"Usmanpura, Aurangabad",75.31889444,19.86696944,"North Indian, Chinese, South Indian, Fast Food",450,0,0,2,3.3,Orange,Average,76,1,False,True,False,4,North Indian,4.343805421853684,3.32010024600246,0.392,3125.0,3746.0,-621.0,6.111467339502679,3.7308422227401214,-0.4107419767376616,6059.0,616.0,,,,,False,3.304174,-0.0041739463806154,0.0041970295929989
2500346,Yalla Yalla,Aurangabad,"Near Gopal Tea Corner, Usmanpura Circle, Usmanpura, Aurangabad",Usmanpura,"Usmanpura, Aurangabad",0.0,0.0,"North Indian, Hyderabadi",500,0,0,2,3.3,Orange,Average,71,1,False,True,False,2,North Indian,4.276666119016055,3.320937756252562,0.4083333333333333,3125.0,3736.0,-611.0,6.2166061010848646,3.752874988385302,-0.4319372321327397,6113.0,629.0,,,,,False,3.6804402,-0.3804401874542238,0.0111411549125843
50943,Sultans of Spice,Bangalore,"BluPetal Hotel, 60 Jyoti Nivas College Road, Koramangala 5th Block, Bangalore","BluPetal Hotel, Koramangala","BluPetal Hotel, Koramangala, Bangalore",77.61542793,12.93328392,"North Indian, Mughlai",1300,1,1,3,4.1,Green,Very Good,2416,1,False,True,False,2,North Indian,7.790282380703483,4.08511664533481,0.0198782961460446,429.0,310.0,119.0,7.170888478512505,3.952853375659281,0.1322632696755286,1577.0,237.0,,,,,False,4.126251,-0.0262512207031253,0.0022420706076096
